model,horizon,target_class,eligible_count,available_count,availability_fraction,valid_count,valid_fraction,mean_iou,median_iou,mean_center_error,median_center_error,median_normalized_center_error,mean_abs_width_error,mean_abs_height_error
T_FIXED,4,large_launcher,20,20,1.0,1,0.05,0.4093487778512836,0.43524732633599483,50.58144626535737,49.72847221575215,0.45592765332824736,12.6,1.6
T_FIXED,4,large_tower,14,14,1.0,0,0.0,0.08463318827056703,0.0864845887092413,53.4486903935933,52.78056990396402,0.8739052947889596,2.5714285714285716,2.357142857142857
T_FIXED,4,medium_launcher,5,5,1.0,0,0.0,0.0,0.0,66.36531159975775,67.91538853603062,1.9404396724580177,15.8,1.0
T_FIXED,4,small_launcher,20,20,1.0,0,0.0,0.09116010779774537,0.10887480299245006,21.914970874496493,19.939656910426915,0.9052053390490267,0.6,0.3
T_FIXED,4,small_plane,4,4,1.0,0,0.0,0.0,0.0,59.70412644973621,59.554455688739154,1.3849873415985852,1.25,1.75
T_FIXED,4,small_tower,15,15,1.0,0,0.0,0.17664466542758525,0.13682535028378745,37.18637575643762,37.79054114457743,0.7244585702276003,1.9333333333333333,3.2
T_FIXED,4,spacecraft,18,18,1.0,0,0.0,0.18097111542757086,0.15616736593846778,31.99918836493491,31.925805129868507,0.6997848771193664,1.5,2.5
T_FIXED,4,ta-ta,20,20,1.0,0,0.0,0.0,0.0,38.21793502316384,37.50748791435096,2.178893566052948,1.15,1.0
T_FIXED,4,tank,20,20,1.0,0,0.0,0.0649482150975772,0.0501683051007104,45.68975403826623,46.54843592129724,0.9645484382409331,1.35,1.5
T_FIXED,5,condor,5,5,1.0,0,0.0,0.31564113145539063,0.31438299397441927,64.3388779577593,74.02068967525229,0.45714508928026476,7.2,40.6
T_FIXED,5,helicopter,13,13,1.0,0,0.0,0.3523158021427416,0.33433623385400163,41.41066469873262,43.37193793226215,0.48113800779882654,4.538461538461538,8.76923076923077
T_FIXED,5,jammer,7,7,1.0,0,0.0,0.0,0.0,67.03734432740205,67.78873431478124,2.054204070144886,1.4285714285714286,2.5714285714285716
T_FIXED,5,jet_plane,16,16,1.0,0,0.0,0.33603863423316155,0.3372747322620784,37.360979303184116,37.59152745130196,0.4758421196367337,2.6875,3.3125
T_FIXED,5,large_launcher,19,19,1.0,0,0.0,0.3313912498038052,0.35734914430917125,62.75205896209462,62.11682541791716,0.5597450061226869,14.31578947368421,2.0
T_FIXED,5,large_tower,13,13,1.0,0,0.0,0.02970558193700632,0.025702557625513104,66.15066978183046,65.91092473937837,1.0712230676016619,3.230769230769231,2.923076923076923
T_FIXED,5,medium_launcher,4,4,1.0,0,0.0,0.0,0.0,82.8755704899371,82.80516655689144,3.046363568141591,19.25,1.25
T_FIXED,5,small_launcher,19,19,1.0,0,0.0,0.034436353577293216,0.034482758620689655,26.42909709969465,23.707857347301548,1.0307764064044151,0.631578947368421,0.3157894736842105
T_FIXED,5,small_plane,3,3,1.0,0,0.0,0.0,0.0,74.65659559530239,74.29207562048593,1.72772268884851,1.6666666666666667,2.3333333333333335
T_FIXED,5,small_tower,14,14,1.0,0,0.0,0.09907978977972257,0.07640226858451594,46.597116516800966,47.7117284304977,0.8763399746240275,2.357142857142857,3.5
T_FIXED,5,spacecraft,17,17,1.0,0,0.0,0.11535258813289163,0.08620689655172414,39.832150999849446,39.96561021678513,0.8688176134083724,1.8823529411764706,2.9411764705882355
T_FIXED,5,ta-ta,19,19,1.0,0,0.0,0.0,0.0,47.52963554456718,46.703854230673514,2.7472855429807947,1.4210526315789473,1.105263157894737
T_FIXED,5,tank,19,19,1.0,0,0.0,0.010586968578793196,0.0,57.209355922499704,58.36308764964376,1.1992080720208649,1.6842105263157894,1.894736842105263
T_FIXED,6,condor,4,4,1.0,0,0.0,0.2500413947989468,0.24432216096851192,75.6898724239203,81.75609250323885,0.5709769170698146,8.5,48.5
T_FIXED,6,helicopter,12,12,1.0,0,0.0,0.27628072160742934,0.26238112306067585,50.140214312721106,51.4847618870717,0.5683931879795292,5.5,9.833333333333334
T_FIXED,6,jammer,6,6,1.0,0,0.0,0.0,0.0,80.52596730409715,82.0392876252358,2.4482197501473655,1.6666666666666667,3.5
T_FIXED,6,jet_plane,15,15,1.0,0,0.0,0.2693540336983252,0.2776226515218517,44.03542927984532,45.056214887626766,0.570331834020592,3.2666666666666666,4.0
T_FIXED,6,large_launcher,18,18,1.0,0,0.0,0.26611538923913547,0.2901648021516189,74.83855332530408,73.63716826424073,0.6603620913426564,15.277777777777779,2.4444444444444446
T_FIXED,6,large_tower,12,12,1.0,0,0.0,0.0036196958920507224,0.0,78.4580239045721,78.32320196168419,1.2545662620847682,3.8333333333333335,3.5
T_FIXED,6,medium_launcher,3,3,1.0,0,0.0,0.0,0.0,98.30898152990494,97.64476432456581,4.438398378389355,25.0,1.3333333333333333
T_FIXED,6,small_launcher,18,18,1.0,0,0.0,0.008668989465448248,0.0,30.536462779116807,27.60642851305368,1.218231721116772,0.7777777777777778,0.2777777777777778
T_FIXED,6,small_plane,2,2,1.0,0,0.0,0.0,0.0,89.55671909634752,89.55671909634752,2.0584618088536786,2.5,3.0
T_FIXED,6,small_tower,13,13,1.0,0,0.0,0.05147045156652786,0.03361635099312305,56.09822090309968,57.60316831564042,1.024566336149122,2.923076923076923,3.923076923076923
T_FIXED,6,spacecraft,16,16,1.0,0,0.0,0.06938412610973567,0.03860389574744885,47.53011657116547,48.46325893211217,1.0535491072198298,2.25,2.8125
T_FIXED,6,ta-ta,18,18,1.0,0,0.0,0.0,0.0,56.684857421376655,55.22296889141697,3.324104850438464,1.6666666666666667,1.3888888888888888
T_FIXED,6,tank,18,18,1.0,0,0.0,0.0,0.0,68.71344949768213,69.83197540788638,1.428534983098406,2.0555555555555554,2.2777777777777777
T_FIXED,7,condor,3,3,1.0,0,0.0,0.199941449183921,0.1956410837773495,84.43471070673677,86.61192181218472,0.7217660151015394,10.0,61.333333333333336
T_FIXED,7,helicopter,11,11,1.0,0,0.0,0.20643545000190555,0.1931634006188301,58.884482307070876,59.61228900151377,0.6549170458485108,6.454545454545454,11.0
T_FIXED,7,jammer,5,5,1.0,0,0.0,0.0,0.0,93.84657681242312,96.28895315663164,2.8320280340185775,2.0,3.6
T_FIXED,7,jet_plane,14,14,1.0,0,0.0,0.20941672643185166,0.20001281809799615,50.91162563252239,52.91156499688217,0.6656515330405428,3.857142857142857,4.714285714285714
T_FIXED,7,large_launcher,17,17,1.0,0,0.0,0.21125016340079175,0.23046963172127483,86.69767650669303,85.76894834379165,0.7687942008613626,16.294117647058822,2.823529411764706
T_FIXED,7,large_tower,11,11,1.0,0,0.0,0.0,0.0,90.72085743709674,90.23060733476197,1.432231862456539,4.454545454545454,4.090909090909091
T_FIXED,7,medium_launcher,2,2,1.0,0,0.0,0.0,0.0,113.44072147633872,113.44072147633872,8.83684445574983,31.5,1.5
T_FIXED,7,small_launcher,17,17,1.0,0,0.0,0.002275002741808242,0.0,34.21642913223782,30.509219917919893,1.3793132948279938,0.8823529411764706,0.29411764705882354
T_FIXED,7,small_plane,1,1,1.0,0,0.0,0.0,0.0,104.80845624280514,104.80845624280514,2.382010369154662,3.0,3.0
T_FIXED,7,small_tower,12,12,1.0,0,0.0,0.02494515471201371,0.004882079014571128,65.6317692801491,67.46392821265539,1.1859542363381212,3.4166666666666665,4.333333333333333
T_FIXED,7,spacecraft,15,15,1.0,0,0.0,0.03720173247182815,0.010989634293331064,55.27280758534529,56.96160987893513,1.2382958669333723,2.6666666666666665,3.1333333333333333
T_FIXED,7,ta-ta,17,17,1.0,0,0.0,0.0,0.0,65.5745362271958,63.549193543270086,3.9142418247343893,1.9411764705882353,1.588235294117647
T_FIXED,7,tank,17,17,1.0,0,0.0,0.0,0.0,80.0441396032649,81.40331688573875,1.6656424730355575,2.4705882352941178,2.7058823529411766
T_FIXED,8,condor,2,2,1.0,0,0.0,0.16556836376491196,0.16556836376491196,86.49829705183643,86.49829705183643,1.3481558427496732,11.5,85.5
T_FIXED,8,helicopter,10,10,1.0,0,0.0,0.14442715633410358,0.1240469720813884,67.7576646515534,67.60566039883258,0.7342097560142511,7.3,12.2
T_FIXED,8,jammer,4,4,1.0,0,0.0,0.0,0.0,107.36878890425245,108.9233027333616,3.225238086781263,2.0,4.25
T_FIXED,8,jet_plane,13,13,1.0,0,0.0,0.1555919171368327,0.13461733744034118,57.828131771506456,60.68618046969178,0.7585772558711472,4.384615384615385,5.461538461538462
T_FIXED,8,large_launcher,16,16,1.0,0,0.0,0.16362164687537473,0.1780252487214171,98.49568524734323,97.55265484768029,0.8710058468542883,17.125,3.1875
T_FIXED,8,large_tower,10,10,1.0,0,0.0,0.0,0.0,102.95921238972971,101.4056458776789,1.6357490882657357,5.0,4.7
T_FIXED,8,medium_launcher,1,1,1.0,0,0.0,0.0,0.0,129.20381186327282,129.20381186327282,14.355979095919203,38.0,2.0
T_FIXED,8,small_launcher,16,16,1.0,0,0.0,0.0008503604334749607,0.0,37.511020027356466,34.218256444370724,1.4877502801900317,1.0625,0.3125
T_FIXED,8,small_tower,11,11,1.0,0,0.0,0.009707229264273292,0.0,75.33423039878984,78.14449756700724,1.3473189235690903,3.909090909090909,4.818181818181818
T_FIXED,8,spacecraft,14,14,1.0,0,0.0,0.01457646403525578,0.0007456644935872854,63.03098035479119,64.36556896313554,1.3837900620815313,3.0,3.2857142857142856
T_FIXED,8,ta-ta,16,16,1.0,0,0.0,0.0,0.0,74.20888706422642,72.41916311079373,4.498783607199818,2.25,1.75
T_FIXED,8,tank,16,16,1.0,0,0.0,0.0,0.0,91.23751755094301,93.01847303490956,1.8802422170963267,2.875,3.0625
T_FIXED,9,condor,1,1,1.0,0,0.0,0.14441356079314727,0.14441356079314727,86.0559411080955,86.0559411080955,2.206562592515269,13.0,125.0
T_FIXED,9,helicopter,9,9,1.0,0,0.0,0.09158165172038851,0.08008468697786919,76.37551127568095,75.58438992278762,0.8122384194311421,8.333333333333334,13.444444444444445
T_FIXED,9,jammer,3,3,1.0,0,0.0,0.0,0.0,120.55991114652467,123.02464184056785,3.618371818840231,2.3333333333333335,5.333333333333333
T_FIXED,9,jet_plane,12,12,1.0,0,0.0,0.11038239287052753,0.0952552728884866,64.82703233643701,66.32532350633392,0.8240583507509225,5.0,6.166666666666667
T_FIXED,9,large_launcher,15,15,1.0,0,0.0,0.12134847278209458,0.1320687554335549,110.37783852675685,109.33806519231992,0.9762327249314279,18.0,3.6666666666666665
T_FIXED,9,large_tower,9,9,1.0,0,0.0,0.0,0.0,115.46834037496998,113.93199726152439,1.8479244150973617,5.666666666666667,5.111111111111111
T_FIXED,9,small_launcher,15,15,1.0,0,0.0,0.0,0.0,40.7053303099077,38.34465412544492,1.6567740261155446,1.2666666666666666,0.4
T_FIXED,9,small_tower,10,10,1.0,0,0.0,0.002534903244221501,0.0,84.85029901331765,86.70636881114471,1.4949373932955985,4.4,5.4
T_FIXED,9,spacecraft,13,13,1.0,0,0.0,0.00224227625641075,0.0,70.77393901482107,71.77482149054778,1.5271238615010165,3.3846153846153846,3.6923076923076925
T_FIXED,9,ta-ta,15,15,1.0,0,0.0,0.0,0.0,82.85265566162828,81.3364924249872,5.0835307765617,2.533333333333333,2.0
T_FIXED,9,tank,15,15,1.0,0,0.0,0.0,0.0,102.40372711049574,104.09881123240554,2.117420701936184,3.2,3.466666666666667
T_FIXED,10,helicopter,8,8,1.0,0,0.0,0.05153401797313153,0.04450896884831911,84.6969578604641,83.80628804513549,0.8846055019176708,9.125,14.75
T_FIXED,10,jammer,2,2,1.0,0,0.0,0.0,0.0,132.69411971877457,132.69411971877457,4.321830338320931,2.5,7.5
T_FIXED,10,jet_plane,11,11,1.0,0,0.0,0.07394603129448565,0.05876851130163679,71.87488956108108,71.96049263311085,0.8884011436186524,5.545454545454546,6.909090909090909
T_FIXED,10,large_launcher,14,14,1.0,0,0.0,0.08343858607881448,0.09349759892046537,122.34875847278803,120.34072586734737,1.0768804657337494,18.785714285714285,4.142857142857143
T_FIXED,10,large_tower,8,8,1.0,0,0.0,0.0,0.0,128.2275443258805,127.15958433034277,2.08458334967775,6.25,5.875
T_FIXED,10,small_launcher,14,14,1.0,0,0.0,0.0,0.0,43.928496126915434,41.48300945795212,1.8036091068674833,1.5,0.42857142857142855
T_FIXED,10,small_tower,9,9,1.0,0,0.0,0.00013265364134245486,0.0,94.23536413244133,95.20537012164807,1.6414718986491048,4.888888888888889,6.0
T_FIXED,10,spacecraft,12,12,1.0,0,0.0,0.0,0.0,78.49033741997373,79.5533731740056,1.6926249611490551,3.8333333333333335,3.8333333333333335
T_FIXED,10,ta-ta,14,14,1.0,0,0.0,0.0,0.0,91.37950648286392,90.69177840372654,5.668236150232909,2.857142857142857,2.2857142857142856
T_FIXED,10,tank,14,14,1.0,0,0.0,0.0,0.0,113.568954608314,116.0744642047265,2.341016160393067,3.5714285714285716,3.857142857142857
T_FIXED,11,helicopter,7,7,1.0,0,0.0,0.025615494611006272,0.012274627939391214,92.47326743296101,92.02445327194289,0.9560994017736616,10.142857142857142,16.428571428571427
T_FIXED,11,jammer,1,1,1.0,0,0.0,0.0,0.0,142.36945774989803,142.36945774989803,5.084623491067787,3.0,16.0
T_FIXED,11,jet_plane,10,10,1.0,0,0.0,0.04659429612172729,0.019905659617996535,78.97612997846446,78.40508286488875,0.967963985986281,6.1,7.6
T_FIXED,11,large_launcher,13,13,1.0,0,0.0,0.04988607226358783,0.054724495876062346,134.26005421906177,131.1890334593559,1.175863494916687,19.76923076923077,4.461538461538462
T_FIXED,11,large_tower,7,7,1.0,0,0.0,0.0,0.0,141.46833724269948,141.3676501184058,2.318980520196376,7.0,6.428571428571429
T_FIXED,11,small_launcher,13,13,1.0,0,0.0,0.0,0.0,46.92544170354871,44.752793208916025,1.9457736177789575,1.6923076923076923,0.46153846153846156
T_FIXED,11,small_tower,8,8,1.0,0,0.0,0.0,0.0,103.38077087123722,104.2163329903432,1.8129612053042026,5.375,6.625
T_FIXED,11,spacecraft,11,11,1.0,0,0.0,0.0,0.0,86.13924041594238,87.32768747653861,1.8580359037561407,4.2727272727272725,4.2727272727272725
T_FIXED,11,ta-ta,13,13,1.0,0,0.0,0.0,0.0,99.82288389263896,99.82046383382517,6.238778989614073,3.1538461538461537,2.5384615384615383
T_FIXED,11,tank,13,13,1.0,0,0.0,0.0,0.0,124.67788181712305,127.91134625200378,2.5582269250400755,3.923076923076923,4.230769230769231
T_FIXED,12,helicopter,6,6,1.0,0,0.0,0.008234233322968245,0.0,100.05083215408011,99.26122963647704,1.036698003488226,11.0,18.0
T_FIXED,12,jet_plane,9,9,1.0,0,0.0,0.027310623763268323,0.0,86.12953676777275,84.88852984944432,1.0480065413511646,6.666666666666667,8.222222222222221
T_FIXED,12,large_launcher,12,12,1.0,0,0.0,0.02168593547545523,0.024269153384288727,146.06192964995802,143.6009216919345,1.2878269884293156,20.583333333333332,4.833333333333333
T_FIXED,12,large_tower,6,6,1.0,0,0.0,0.0,0.0,154.93217654840439,154.50897517212036,2.554181059301367,7.666666666666667,7.0
T_FIXED,12,small_launcher,12,12,1.0,0,0.0,0.0,0.0,49.75523164008329,49.2291706487964,2.140398723860713,1.8333333333333333,0.5
T_FIXED,12,small_tower,7,7,1.0,0,0.0,0.0,0.0,112.01346481765644,113.16912123013061,1.9854231794759756,5.857142857142857,7.428571428571429
T_FIXED,12,spacecraft,10,10,1.0,0,0.0,0.0,0.0,93.86848810361569,94.63044414809319,2.0134137052785785,4.6,4.6
T_FIXED,12,ta-ta,12,12,1.0,0,0.0,0.0,0.0,108.17320603268094,108.21030234536366,7.0174617280833544,3.4166666666666665,2.75
T_FIXED,12,tank,12,12,1.0,0,0.0,0.0,0.0,135.7735073631394,139.7204515835975,2.7944090316719503,4.25,4.583333333333333
T_FIXED,13,helicopter,5,5,1.0,0,0.0,0.0,0.0,107.1753281570308,106.4248561192356,1.1165392686713702,11.8,20.0
T_FIXED,13,jet_plane,8,8,1.0,0,0.0,0.013870313707394909,0.0,93.176343394486,91.82931617172224,1.133695261379287,7.125,8.875
T_FIXED,13,large_launcher,11,11,1.0,0,0.0,0.0018371664995387755,0.0,157.72698368877755,155.5122583592689,1.3883089928053238,21.545454545454547,5.2727272727272725
T_FIXED,13,large_tower,5,5,1.0,0,0.0,0.0,0.0,169.0047952897316,167.47928976443626,2.791321496073938,8.4,7.6
T_FIXED,13,small_launcher,11,11,1.0,0,0.0,0.0,0.0,52.37019988836998,52.98230836798261,2.303578624694896,2.0,0.5454545454545454
T_FIXED,13,small_tower,6,6,1.0,0,0.0,0.0,0.0,120.65155297234848,121.92797676236714,2.139087311620476,6.333333333333333,8.5
T_FIXED,13,spacecraft,9,9,1.0,0,0.0,0.0,0.0,101.48500282741537,101.8258316931416,2.166507057300885,4.888888888888889,5.111111111111111
T_FIXED,13,ta-ta,11,11,1.0,0,0.0,0.0,0.0,116.44334263510221,117.69266119856412,7.886785713387228,3.727272727272727,3.0
T_FIXED,13,tank,11,11,1.0,0,0.0,0.0,0.0,146.66818814637355,151.382173653307,3.0276434730661403,4.636363636363637,5.0
T_FIXED,14,helicopter,4,4,1.0,0,0.0,0.0,0.0,113.59594053349149,114.51944464091355,1.1940805217643504,12.75,22.75
T_FIXED,14,jet_plane,7,7,1.0,0,0.0,0.004290759302269193,0.0,100.0695924908293,98.70188701336971,1.218541814979873,7.714285714285714,9.428571428571429
T_FIXED,14,large_launcher,10,10,1.0,0,0.0,0.0,0.0,169.16284132252346,166.27200138539513,1.4714336405787178,22.3,5.8
T_FIXED,14,large_tower,4,4,1.0,0,0.0,0.0,0.0,182.8525441930629,181.18244557873555,3.0455122056869737,9.0,8.25
T_FIXED,14,small_launcher,10,10,1.0,0,0.0,0.0,0.0,54.78763101187966,55.16382203122467,2.3984270448358553,2.1,0.6
T_FIXED,14,small_tower,5,5,1.0,0,0.0,0.0,0.0,128.9996417980365,130.6531668196374,2.292160821397147,6.6,9.8
T_FIXED,14,spacecraft,8,8,1.0,0,0.0,0.0,0.0,109.00411865448879,110.70038497912957,2.329581545942302,5.25,5.75
T_FIXED,14,ta-ta,10,10,1.0,0,0.0,0.0,0.0,124.68424199448127,125.81111579708454,8.387407719805637,4.0,3.2
T_FIXED,14,tank,10,10,1.0,0,0.0,0.0,0.0,157.5242951397966,161.94891917329758,3.238978383465952,5.0,5.4
T_FIXED,15,helicopter,3,3,1.0,0,0.0,0.0,0.0,119.23546604056183,122.56120919769027,1.2713100860416406,13.666666666666666,26.333333333333332
T_FIXED,15,jet_plane,6,6,1.0,0,0.0,0.0,0.0,106.53671769149007,104.84737225493711,1.2869217657136276,8.166666666666666,10.0
T_FIXED,15,large_launcher,9,9,1.0,0,0.0,0.0,0.0,180.418290292379,176.79879100265364,1.5645910708199438,22.88888888888889,6.111111111111111
T_FIXED,15,large_tower,3,3,1.0,0,0.0,0.0,0.0,196.45244793536233,194.8103244183942,3.301869905396512,9.666666666666666,9.0
T_FIXED,15,small_launcher,9,9,1.0,0,0.0,0.0,0.0,56.96242512186124,56.88859727572829,2.4734172728577515,2.111111111111111,0.6666666666666666
T_FIXED,15,small_tower,4,4,1.0,0,0.0,0.0,0.0,137.3361621400656,136.77835295784598,2.4649413970321237,7.25,12.0
T_FIXED,15,spacecraft,7,7,1.0,0,0.0,0.0,0.0,116.24257677998409,119.50156902735628,2.489616021403256,5.714285714285714,6.428571428571429
T_FIXED,15,ta-ta,9,9,1.0,0,0.0,0.0,0.0,132.8450045267523,133.02560843687203,8.902636937696855,4.222222222222222,3.3333333333333335
T_FIXED,15,tank,9,9,1.0,0,0.0,0.0,0.0,168.28344888009508,172.40142110783194,3.448028422156639,5.333333333333333,5.777777777777778
T_FIXED,16,helicopter,2,2,1.0,0,0.0,0.0,0.0,121.94646263075197,121.94646263075197,2.1028145866084453,14.5,32.5
T_FIXED,16,jet_plane,5,5,1.0,0,0.0,0.0,0.0,113.33657386771952,110.91240913441561,1.3525903552977514,8.6,10.6
T_FIXED,16,large_launcher,8,8,1.0,0,0.0,0.0,0.0,191.54922890782473,188.37843513743846,1.6670657976764467,23.5,6.375
T_FIXED,16,large_tower,2,2,1.0,0,0.0,0.0,0.0,210.76862919363907,210.76862919363907,3.603616908684149,10.5,9.5
T_FIXED,16,small_launcher,8,8,1.0,0,0.0,0.0,0.0,58.39073976771366,56.98090660862417,2.4774307221140943,2.125,0.625
T_FIXED,16,small_tower,3,3,1.0,0,0.0,0.0,0.0,145.29853810171323,144.1531303857117,2.6352751819692353,7.666666666666667,15.0
T_FIXED,16,spacecraft,6,6,1.0,0,0.0,0.0,0.0,123.3972975779078,127.00269713500816,2.617829003755602,6.0,7.5
T_FIXED,16,ta-ta,8,8,1.0,0,0.0,0.0,0.0,140.68964300455104,140.05965956452286,9.416782595687035,4.5,3.5
T_FIXED,16,tank,8,8,1.0,0,0.0,0.0,0.0,178.8092788431586,181.03547141087898,3.5858835583085975,5.75,6.125
T_FIXED,17,helicopter,1,1,1.0,0,0.0,0.0,0.0,114.35580440012654,114.35580440012654,3.0093632736875406,15.0,50.0
T_FIXED,17,jet_plane,4,4,1.0,0,0.0,0.0,0.0,120.2437673314275,118.62162442436252,1.4382067039382025,9.0,11.5
T_FIXED,17,large_launcher,7,7,1.0,0,0.0,0.0,0.0,202.3953811242358,199.63779702250773,1.7667061683407763,23.857142857142858,6.857142857142857
T_FIXED,17,large_tower,1,1,1.0,0,0.0,0.0,0.0,226.5746289856832,226.5746289856832,3.906459120442814,11.0,10.0
T_FIXED,17,small_launcher,7,7,1.0,0,0.0,0.0,0.0,58.92933251005969,56.56025548032823,2.4591415426229664,2.142857142857143,0.7142857142857143
T_FIXED,17,small_tower,2,2,1.0,0,0.0,0.0,0.0,152.61335347597188,152.61335347597188,4.925465827176482,8.5,21.0
T_FIXED,17,spacecraft,5,5,1.0,0,0.0,0.0,0.0,130.29144203951785,134.38796449087246,2.742611520221887,6.4,8.8
T_FIXED,17,ta-ta,7,7,1.0,0,0.0,0.0,0.0,147.98094005561276,148.4303287741424,9.933403243601862,4.714285714285714,3.857142857142857
T_FIXED,17,tank,7,7,1.0,0,0.0,0.0,0.0,188.99245239765006,189.5075856001548,3.7158350117677412,6.0,6.571428571428571
T_FIXED,18,jet_plane,3,3,1.0,0,0.0,0.0,0.0,127.26809499208547,126.3032066101253,1.5217253808448832,9.666666666666666,12.0
T_FIXED,18,large_launcher,6,6,1.0,0,0.0,0.0,0.0,213.38729584392436,210.771082388374,1.8570011603403294,23.833333333333332,7.333333333333333
T_FIXED,18,small_launcher,6,6,1.0,0,0.0,0.0,0.0,59.00363117934302,56.82451304820253,2.4706310020957627,2.3333333333333335,0.8333333333333334
T_FIXED,18,small_tower,1,1,1.0,0,0.0,0.0,0.0,155.15355297253106,155.15355297253106,7.388264427263384,9.0,39.0
T_FIXED,18,spacecraft,4,4,1.0,0,0.0,0.0,0.0,137.1378650949374,138.71179781215466,2.914929410889695,6.75,10.75
T_FIXED,18,ta-ta,6,6,1.0,0,0.0,0.0,0.0,154.8943492649153,155.21332725175006,10.674407389887033,5.0,4.166666666666667
T_FIXED,18,tank,6,6,1.0,0,0.0,0.0,0.0,198.6432964176939,197.86263783208398,3.8796595653349804,6.166666666666667,6.833333333333333
T_FIXED,19,jet_plane,2,2,1.0,0,0.0,0.0,0.0,135.3560872317483,135.3560872317483,1.6307962317078104,10.5,12.5
T_FIXED,19,large_launcher,5,5,1.0,0,0.0,0.0,0.0,224.1801628820836,221.56827390219928,1.950248532830456,23.6,7.6
T_FIXED,19,small_launcher,5,5,1.0,0,0.0,0.0,0.0,58.46329866360331,56.56025548032823,2.4591415426229664,2.4,0.8
T_FIXED,19,spacecraft,3,3,1.0,0,0.0,0.0,0.0,142.73821045055004,144.0073782831977,3.08274382033369,7.0,14.0
T_FIXED,19,ta-ta,5,5,1.0,0,0.0,0.0,0.0,161.23827328245565,161.17633976486746,11.410770176478367,5.4,4.2
T_FIXED,19,tank,5,5,1.0,0,0.0,0.0,0.0,207.64351724893908,206.0561209961985,4.040316097964676,6.4,7.2
T_FIXED,20,jet_plane,1,1,1.0,0,0.0,0.0,0.0,144.27945973006692,144.27945973006692,1.738306743735746,11.0,14.0
T_FIXED,20,large_launcher,4,4,1.0,0,0.0,0.0,0.0,235.33068911221503,233.67158034041205,2.0907486279148872,25.5,8.0
T_FIXED,20,small_launcher,4,4,1.0,0,0.0,0.0,0.0,57.42929035692203,57.11911583801579,2.4834398190441647,2.5,1.0
T_FIXED,20,spacecraft,2,2,1.0,0,0.0,0.0,0.0,146.7415975389134,146.7415975389134,10.625727302305776,7.0,21.0
T_FIXED,20,ta-ta,4,4,1.0,0,0.0,0.0,0.0,167.34646114055644,167.6624189207355,11.912462093502743,5.75,4.5
T_FIXED,20,tank,4,4,1.0,0,0.0,0.0,0.0,216.04100120345194,215.7063701022538,4.229536668671643,6.75,7.5
T_FIXED,21,large_launcher,3,3,1.0,0,0.0,0.0,0.0,246.7115095174411,245.51807469104997,2.2319824971913635,31.666666666666668,8.333333333333334
T_FIXED,21,small_launcher,3,3,1.0,0,0.0,0.0,0.0,56.58524592317144,57.118298293979315,2.4834042736512747,2.6666666666666665,1.0
T_FIXED,21,spacecraft,1,1,1.0,0,0.0,0.0,0.0,145.69874742083405,145.69874742083405,18.212343427604257,8.0,41.0
T_FIXED,21,ta-ta,3,3,1.0,0,0.0,0.0,0.0,173.71414592631996,174.0088000648243,12.429200004630307,6.0,4.666666666666667
T_FIXED,21,tank,3,3,1.0,0,0.0,0.0,0.0,224.55389462953386,225.18547910555867,4.415401551089386,7.333333333333333,7.666666666666667
T_FIXED,22,large_launcher,2,2,1.0,0,0.0,0.0,0.0,258.9150748530996,258.9150748530996,2.5420165095215306,38.5,8.5
T_FIXED,22,small_launcher,2,2,1.0,0,0.0,0.0,0.0,55.75402023296442,55.75402023296442,2.3792600300934907,3.0,1.0
T_FIXED,22,ta-ta,2,2,1.0,0,0.0,0.0,0.0,180.20658782181758,180.20658782181758,12.871899130129826,6.5,4.5
T_FIXED,22,tank,2,2,1.0,0,0.0,0.0,0.0,233.5458272617439,233.5458272617439,4.535874325752083,7.5,8.0
T_FIXED,23,large_launcher,1,1,1.0,0,0.0,0.0,0.0,272.0847753917885,272.0847753917885,2.8640502672819843,45.0,9.0
T_FIXED,23,small_launcher,1,1,1.0,0,0.0,0.0,0.0,53.89341332667657,53.89341332667657,2.245558888611524,4.0,1.0
T_FIXED,23,ta-ta,1,1,1.0,0,0.0,0.0,0.0,186.02839165030696,186.02839165030696,13.287742260736211,7.0,5.0
T_FIXED,23,tank,1,1,1.0,0,0.0,0.0,0.0,241.73642671306283,241.73642671306283,4.64877743678967,8.0,9.0
T_RES_CV,1,condor,9,9,1.0,9,1.0,0.9744024298998792,0.9781420765027322,5.043888820422421,1.5811388300841898,0.009411540655263034,0.8888888888888888,10.11111111111111
T_RES_CV,1,hangar,4,4,1.0,4,1.0,0.8861186293144033,0.9120243967745353,7.8359441643131795,4.242640687119285,0.03401658674835262,1.25,12.75
T_RES_CV,1,helicopter,17,17,1.0,17,1.0,0.9640332081920702,0.9625853355793953,3.152005960029517,1.4142135623730951,0.015044825131628671,0.9411764705882353,4.411764705882353
T_RES_CV,1,jammer,11,11,1.0,11,1.0,0.9227532601608897,0.9233753637245393,1.7627468356845895,1.0307764064044151,0.03123564867892167,0.8181818181818182,2.272727272727273
T_RES_CV,1,jet_plane,20,20,1.0,20,1.0,0.9233115270476298,0.947424780230288,3.0852273760172215,1.5988708078496985,0.021025263521487668,0.7,3.3
T_RES_CV,1,large_launcher,23,23,1.0,23,1.0,0.9659054918450364,0.9758012913733931,1.6515082332359647,1.0307764064044151,0.009544225985226066,1.565217391304348,0.782608695652174
