model,horizon,target_class,eligible_count,available_count,availability_fraction,valid_count,valid_fraction,mean_iou,median_iou,mean_center_error,median_center_error,median_normalized_center_error
CV,10,large_tower,8,8,1.0,0,0.0,0.11544603250056057,0.12123483541628521,72.4509644152134,47.01228425549844,0.777157762969964
CV,10,small_launcher,14,14,1.0,0,0.0,0.0,0.0,48.072528792936644,45.26799037185267,2.06139294175635
CV,10,small_tower,9,9,1.0,0,0.0,0.033435067283379666,0.03787375415282392,53.61207637157199,55.58102194094671,0.9937090516272529
CV,10,spacecraft,12,12,1.0,0,0.0,0.006202992944095526,0.0,52.36036497827494,50.65672160161063,1.1195595119578112
CV,10,ta-ta,14,14,1.0,0,0.0,0.0,0.0,49.30933147031421,49.568012342677974,3.1587237330198037
CV,10,tank,14,14,1.0,0,0.0,0.0468185822511894,0.04102976193714647,56.12591332230029,46.54425186594131,0.9265869454867547
CV,11,helicopter,7,7,1.0,0,0.0,0.20696489822758232,0.20359598096245374,62.38082083757138,64.65678618675692,0.6533800242278417
CV,11,jammer,1,1,1.0,0,0.0,0.0,0.0,66.54697588921678,66.54697588921678,2.376677710329171
CV,11,jet_plane,10,10,1.0,0,0.0,0.20728753014257767,0.22438836301654796,77.89715152197509,52.803745239460156,0.6519691847798362
CV,11,large_launcher,13,13,1.0,0,0.0,0.26777362754569284,0.26984572230014026,62.93695568416903,62.30770417853638,0.551395612199437
CV,11,large_tower,7,7,1.0,0,0.0,0.04953493508742816,0.03798297314996726,88.08019451776464,56.39592183837409,0.9245233088258048
CV,11,small_launcher,13,13,1.0,0,0.0,0.0,0.0,57.61615903603824,54.037024344425184,2.3916995720826204
CV,11,small_tower,8,8,1.0,0,0.0,0.0,0.0,65.0991837270231,64.80114176043932,1.1909399039409745
CV,11,spacecraft,11,11,1.0,0,0.0,0.0,0.0,62.83143209267664,61.10032733136542,1.3282679854644657
CV,11,ta-ta,13,13,1.0,0,0.0,0.0,0.0,59.17857785694907,58.67282164682384,3.8275828697756498
CV,11,tank,13,13,1.0,0,0.0,0.008016085944922152,0.0,66.95631878614489,55.682133579811754,1.120089282155668
CV,12,helicopter,6,6,1.0,0,0.0,0.1301069230907651,0.13011354073428044,73.11788633633013,76.57347155790495,0.7708653099057146
CV,12,jet_plane,9,9,1.0,0,0.0,0.14195901340315922,0.15309672929714682,92.39265322838581,62.09871174187111,0.7666507622453222
CV,12,large_launcher,12,12,1.0,0,0.0,0.1972271764254769,0.19823441644562334,73.72927192565211,73.33551625985343,0.6489868695562251
CV,12,large_tower,6,6,1.0,0,0.0,0.006718467934911529,0.0,107.02860139533767,65.75987441104266,1.1051528574476037
CV,12,small_launcher,12,12,1.0,0,0.0,0.0,0.0,66.9194471016064,63.656186378615246,2.82994460345489
CV,12,small_tower,7,7,1.0,0,0.0,0.0,0.0,75.98143299146126,74.17715281675349,1.405727413072881
CV,12,spacecraft,10,10,1.0,0,0.0,0.0,0.0,74.27120913001488,72.72009994794782,1.564664529670433
CV,12,ta-ta,12,12,1.0,0,0.0,0.0,0.0,69.85705278618494,69.96842813175311,4.561024138666234
CV,12,tank,12,12,1.0,0,0.0,0.0,0.0,78.27826341999132,64.86578248933466,1.2927239601103524
CV,13,helicopter,5,5,1.0,0,0.0,0.04649316325844942,0.058435127104655,85.59646320900137,89.63955600068532,0.894429877544297
CV,13,jet_plane,8,8,1.0,0,0.0,0.07626792429646886,0.07601955856498922,109.35426691902843,72.65586509613675,0.8861764976514364
CV,13,large_launcher,11,11,1.0,0,0.0,0.13152761805732074,0.12933634992458523,85.43568350577107,86.5,0.760304202778935
CV,13,large_tower,5,5,1.0,0,0.0,0.0,0.0,130.0941681733836,75.99506562928939,1.3102597522291273
CV,13,small_launcher,11,11,1.0,0,0.0,0.0,0.0,77.88570406988002,74.5,3.316411046692466
CV,13,small_tower,6,6,1.0,0,0.0,0.0,0.0,88.5652460551987,86.71225631255766,1.5952327588302224
CV,13,spacecraft,9,9,1.0,0,0.0,0.0,0.0,85.91680311799867,85.41955279676895,1.8174372935482757
CV,13,ta-ta,11,11,1.0,0,0.0,0.0,0.0,80.70873095222457,81.80006112467154,5.514526271584895
CV,13,tank,11,11,1.0,0,0.0,0.0,0.0,91.50269828613828,75.71327492586752,1.4845740181542653
CV,14,helicopter,4,4,1.0,0,0.0,0.0,0.0,96.80353194768206,104.06573378022757,1.0286649422007854
CV,14,jet_plane,7,7,1.0,0,0.0,0.021405700469418337,0.00961153384060873,128.62242937377442,84.12044935685971,1.0206355412753296
CV,14,large_launcher,10,10,1.0,0,0.0,0.06606370070121452,0.06887178892869254,97.85206672858308,98.67030600534116,0.8731018561726278
CV,14,large_tower,4,4,1.0,0,0.0,0.0,0.0,161.0503674734369,88.98812521618447,1.509340442006471
CV,14,small_launcher,10,10,1.0,0,0.0,0.0,0.0,89.47325569153989,87.00360435673267,3.750410012049955
CV,14,small_tower,5,5,1.0,0,0.0,0.0,0.0,101.88061411671734,100.2845950283492,1.7941545247281927
CV,14,spacecraft,8,8,1.0,0,0.0,0.0,0.0,99.86019767919582,98.83204036648411,2.1028093694996617
CV,14,ta-ta,10,10,1.0,0,0.0,0.0,0.0,92.79259520201748,93.95056211563815,6.127381903216726
CV,14,tank,10,10,1.0,0,0.0,0.0,0.0,105.9477226754303,86.75797965539667,1.6843830375579931
CV,15,helicopter,3,3,1.0,0,0.0,0.0,0.0,109.49064248522713,119.65053280282541,1.1765114371993255
CV,15,jet_plane,6,6,1.0,0,0.0,0.0008096619661291411,0.0,152.12631899285375,95.39510681719862,1.1564374790536398
CV,15,large_launcher,9,9,1.0,0,0.0,0.016622789846050194,0.008560894832218958,110.9943662559335,111.01576464628796,0.9902767888941197
CV,15,large_tower,3,3,1.0,0,0.0,0.0,0.0,204.32254619545884,100.5099497562306,1.7035584704445863
CV,15,small_launcher,9,9,1.0,0,0.0,0.0,0.0,103.19257328331872,99.50502499874064,4.326305434727854
CV,15,small_tower,4,4,1.0,0,0.0,0.0,0.0,115.76434853052699,115.49113694403988,2.1710634630499115
CV,15,spacecraft,7,7,1.0,0,0.0,0.0,0.0,112.6437258444286,113.65847966605924,2.415104499181079
CV,15,ta-ta,9,9,1.0,0,0.0,0.0,0.0,105.55108889889515,106.04244433244644,7.069496288829763
CV,15,tank,9,9,1.0,0,0.0,0.0,0.0,122.25807805807095,97.73944955850733,1.9164597952648497
CV,16,helicopter,2,2,1.0,0,0.0,0.0,0.0,120.34061203482216,120.34061203482216,2.042564895411799
CV,16,jet_plane,5,5,1.0,0,0.0,0.0,0.0,180.34871795725,107.69633234237831,1.2975461727997386
CV,16,large_launcher,8,8,1.0,0,0.0,0.0,0.0,125.63751697316707,125.86422866142485,1.113842731517034
CV,16,large_tower,2,2,1.0,0,0.0,0.0,0.0,282.59071171745126,282.59071171745126,4.806364735538769
CV,16,small_launcher,8,8,1.0,0,0.0,0.0,0.0,115.78328467054575,112.75722469666482,4.889314411324866
CV,16,small_tower,3,3,1.0,0,0.0,0.0,0.0,131.90889594728668,131.94885372749548,2.318263564092918
CV,16,spacecraft,6,6,1.0,0,0.0,0.0,0.0,128.35361073628158,129.5834428726024,2.7084134615384095
CV,16,ta-ta,8,8,1.0,0,0.0,0.0,0.0,119.70960849266353,118.69961166899472,7.887436577550268
CV,16,tank,8,8,1.0,0,0.0,0.0,0.0,139.23587257576588,108.78144453884612,2.1491876029061134
CV,17,helicopter,1,1,1.0,0,0.0,0.0,0.0,121.76308964542581,121.76308964542581,3.2042918327743632
CV,17,jet_plane,4,4,1.0,0,0.0,0.0,0.0,218.27277686921425,121.60376592349454,1.4651056135360787
CV,17,large_launcher,7,7,1.0,0,0.0,0.0,0.0,140.89189183736673,141.35239651311187,1.2552809583046523
CV,17,large_tower,1,1,1.0,0,0.0,0.0,0.0,486.52055455037043,486.52055455037043,8.388285423282248
CV,17,small_launcher,7,7,1.0,0,0.0,0.0,0.0,130.85549243641253,127.00885795880538,5.5221242590784945
CV,17,small_tower,2,2,1.0,0,0.0,0.0,0.0,141.17266993820752,141.17266993820752,4.466142294569213
CV,17,spacecraft,5,5,1.0,0,0.0,0.0,0.0,141.56205312795413,146.69185389789033,3.056080289539382
CV,17,ta-ta,7,7,1.0,0,0.0,0.0,0.0,134.54023918149042,131.4201278343618,9.094879698747745
CV,17,tank,7,7,1.0,0,0.0,0.0,0.0,158.71228966142607,120.31728886573201,2.3867970169245645
CV,18,jet_plane,3,3,1.0,0,0.0,0.0,0.0,271.975096556649,133.5234061878291,1.6087157372027603
CV,18,large_launcher,6,6,1.0,0,0.0,0.0,0.0,156.7047512647496,158.5078366448132,1.3993327959513429
CV,18,small_launcher,6,6,1.0,0,0.0,0.0,0.0,143.45794339934193,143.0056893982103,6.217638669487405
CV,18,small_tower,1,1,1.0,0,0.0,0.0,0.0,151.33571951129053,151.33571951129053,7.206462833870978
CV,18,spacecraft,4,4,1.0,0,0.0,0.0,0.0,158.2567286111838,160.3630144444116,3.409864397929529
CV,18,ta-ta,6,6,1.0,0,0.0,0.0,0.0,149.38225086409392,147.83559263098243,10.07261522934036
CV,18,tank,6,6,1.0,0,0.0,0.0,0.0,181.69192746184999,135.15769364337552,2.6244266137928234
CV,19,jet_plane,2,2,1.0,0,0.0,0.0,0.0,368.48714048250844,368.48714048250844,4.439604102198897
CV,19,large_launcher,5,5,1.0,0,0.0,0.0,0.0,174.3858618115218,177.1383639983163,1.5556270044708946
CV,19,small_launcher,5,5,1.0,0,0.0,0.0,0.0,158.84881839853173,159.0070753142765,6.8360837902926335
CV,19,spacecraft,3,3,1.0,0,0.0,0.0,0.0,174.5826810769798,174.5028653059886,3.848842042672633
CV,19,ta-ta,5,5,1.0,0,0.0,0.0,0.0,164.5766665910164,164.83097403097514,11.607142857142858
CV,19,tank,5,5,1.0,0,0.0,0.0,0.0,209.95443671608882,149.94165531966092,2.9400324572482535
CV,20,jet_plane,1,1,1.0,0,0.0,0.0,0.0,633.0333719481146,633.0333719481146,7.626908095760417
CV,20,large_launcher,4,4,1.0,0,0.0,0.0,0.0,190.32398338815483,192.17716947132516,1.7176128666431727
CV,20,small_launcher,4,4,1.0,0,0.0,0.0,0.0,176.31047062523615,175.86914668407735,7.569368102490191
CV,20,spacecraft,2,2,1.0,0,0.0,0.0,0.0,189.64959081386172,189.64959081386172,13.57595704587542
CV,20,ta-ta,4,4,1.0,0,0.0,0.0,0.0,183.81070408677067,183.5354149622283,13.109672497302022
CV,20,tank,4,4,1.0,0,0.0,0.0,0.0,241.9890390037678,166.5472932584689,3.234326982108458
CV,21,large_launcher,3,3,1.0,0,0.0,0.0,0.0,208.10431324097513,207.61803871532936,1.8874367155939034
CV,21,small_launcher,3,3,1.0,0,0.0,0.0,0.0,193.57982363577503,193.7330637759079,8.42317668590904
CV,21,spacecraft,1,1,1.0,0,0.0,0.0,0.0,195.0,195.0,24.375
CV,21,ta-ta,3,3,1.0,0,0.0,0.0,0.0,200.78349315381772,203.17111015102518,14.512222153644656
CV,21,tank,3,3,1.0,0,0.0,0.0,0.0,290.4262481855717,185.64818878728659,3.570157476678588
CV,22,large_launcher,2,2,1.0,0,0.0,0.0,0.0,224.13345513944242,224.13345513944242,2.2019501269827964
CV,22,small_launcher,2,2,1.0,0,0.0,0.0,0.0,214.63163056941903,214.63163056941903,9.138188611003333
CV,22,ta-ta,2,2,1.0,0,0.0,0.0,0.0,219.99292110140712,219.99292110140712,15.713780078671938
CV,22,tank,2,2,1.0,0,0.0,0.0,0.0,369.4582057841114,369.4582057841114,7.206989076261265
CV,23,large_launcher,1,1,1.0,0,0.0,0.0,0.0,240.96732143591586,240.96732143591586,2.5364981203780617
CV,23,small_launcher,1,1,1.0,0,0.0,0.0,0.0,236.50211415545527,236.50211415545527,9.854254756477303
CV,23,ta-ta,1,1,1.0,0,0.0,0.0,0.0,237.34047273905898,237.34047273905898,16.952890909932783
CV,23,tank,1,1,1.0,0,0.0,0.0,0.0,576.7531967835115,576.7531967835115,11.091407630452144
S_FIXED,1,condor,9,9,1.0,9,1.0,0.9237002019091451,0.9396431498991051,9.7693057529839,4.574607185725968,0.026889561734332382
S_FIXED,1,hangar,4,4,1.0,3,0.75,0.738058837999895,0.8228267267021019,15.826990589505746,11.178507369281258,0.08709970179486767
S_FIXED,1,helicopter,17,17,1.0,17,1.0,0.9325557976390838,0.9187583110751361,4.296314954091268,3.804906434544074,0.03922583953138221
S_FIXED,1,jammer,11,11,1.0,11,1.0,0.7525369189893643,0.7593659081243856,4.565275083032589,4.055683139441288,0.12674009810754025
S_FIXED,1,jet_plane,20,20,1.0,20,1.0,0.9156001640057744,0.9187031464243691,2.879445978452045,3.111962051254916,0.04045812976334949
S_FIXED,1,large_launcher,23,23,1.0,23,1.0,0.9129951575638687,0.9200226399140494,5.529399902002448,6.016485750769794,0.05324323673247605
S_FIXED,1,large_tower,17,17,1.0,17,1.0,0.871031428160557,0.8664333592668452,3.2677230969099043,3.2388862800822564,0.05489637762851282
S_FIXED,1,medium_launcher,8,8,1.0,7,0.875,0.677892368870189,0.6864976269377436,7.938529423879336,6.468431314268724,0.1432487047950532
S_FIXED,1,medium_plane,3,3,1.0,3,1.0,0.7542228412886933,0.760619609008178,6.312990188965089,6.030742314859968,0.12307637377265242
S_FIXED,1,small_launcher,23,23,1.0,23,1.0,0.8328118730193144,0.8655752720422827,2.043923742777959,1.709892073862824,0.08142343208870591
S_FIXED,1,small_plane,7,7,1.0,7,1.0,0.7868614262167304,0.7939545072818393,5.292190306521779,5.059981568145459,0.11767398995687114
S_FIXED,1,small_tower,18,18,1.0,18,1.0,0.8632426376808929,0.8796448911651956,4.024734398732245,3.469523629235673,0.05981937291785644
S_FIXED,1,spacecraft,21,21,1.0,20,0.9523809523809523,0.8643490502280926,0.8955595400235501,3.0708499008883403,2.328818264514407,0.04954932477690228
S_FIXED,1,ta-ta,23,23,1.0,19,0.8260869565217391,0.7023127736114961,0.7561866514895397,3.140872373884785,2.6082078088102216,0.1482618084494442
S_FIXED,1,tank,23,23,1.0,23,1.0,0.8065214769159974,0.7967887698764137,3.9990597881629237,3.9505816472816697,0.08359963580015736
S_FIXED,2,condor,8,8,1.0,8,1.0,0.8628712669908318,0.8866203497211281,15.880497252784409,9.712424043871106,0.05628120560400094
S_FIXED,2,hangar,3,3,1.0,2,0.6666666666666666,0.5827583830035213,0.6677464364475633,28.648657308095807,22.359662233280513,0.17333071498667066
S_FIXED,2,helicopter,16,16,1.0,16,1.0,0.8730515484987313,0.8436705552192758,6.721213251091205,7.403992554143134,0.0763298201458055
S_FIXED,2,jammer,10,10,1.0,9,0.9,0.5764367290451775,0.5840335649504702,9.34731706715108,8.116061384947637,0.25157798647899565
S_FIXED,2,jet_plane,19,19,1.0,19,1.0,0.8478633286533676,0.839509261499534,5.60249124480634,6.481226862945823,0.08309265208904901
S_FIXED,2,large_launcher,22,22,1.0,22,1.0,0.840960222179375,0.8582196526621184,10.690888879465522,11.575706968401487,0.10445206190003872
S_FIXED,2,large_tower,16,16,1.0,16,1.0,0.7772105970135258,0.7853709237585453,6.015773970795495,6.005330372810214,0.09960435808999406
S_FIXED,2,medium_launcher,7,7,1.0,3,0.42857142857142855,0.47093943587619064,0.49131420459123004,15.529875571911276,12.933365102137703,0.2874081133808378
S_FIXED,2,medium_plane,2,2,1.0,2,1.0,0.5569637292099379,0.5569637292099379,12.981028753264518,12.981028753264518,0.2649189541482555
S_FIXED,2,small_launcher,22,22,1.0,19,0.8636363636363636,0.714579131024379,0.758306597446472,3.9383122419271888,3.21136991248206,0.14996474695919226
S_FIXED,2,small_plane,6,6,1.0,6,1.0,0.6234690938938048,0.6268972600484688,10.456890423331336,10.16089763483468,0.23629994499615536
S_FIXED,2,small_tower,17,17,1.0,17,1.0,0.7560011888647821,0.7606895918526082,6.766752252978519,6.72640178517167,0.1286448204848144
S_FIXED,2,spacecraft,20,20,1.0,19,0.95,0.7752077651745574,0.7948012949171184,4.898320695078639,4.470652898925241,0.09711937982856375
S_FIXED,2,ta-ta,22,22,1.0,16,0.7272727272727273,0.5254418866279621,0.5827428433716555,6.0982317573303595,4.891662403700583,0.27557982039381307
S_FIXED,2,tank,22,22,1.0,22,1.0,0.655299800576169,0.6421915458863405,7.920289881342051,7.893352042310216,0.17026265660806955
S_FIXED,3,condor,7,7,1.0,7,1.0,0.8078130240342114,0.8358281510399288,18.457450318425135,13.307547104129533,0.08561772743889418
S_FIXED,3,hangar,2,2,1.0,1,0.5,0.4115592966696669,0.4115592966696669,43.14067296730285,43.14067296730285,0.33355725423993465
S_FIXED,3,helicopter,15,15,1.0,15,1.0,0.8183155162291986,0.7768850986100503,9.019751607847068,11.453716090062876,0.11687465398023343
S_FIXED,3,jammer,9,9,1.0,0,0.0,0.4353337314059711,0.45390088205299345,14.315348719592944,13.003126489411427,0.3840974647747687
S_FIXED,3,jet_plane,18,18,1.0,18,1.0,0.784805571611481,0.7687434141649125,8.360437953881153,9.706947912983704,0.12367236244983983
S_FIXED,3,large_launcher,21,21,1.0,21,1.0,0.7792177344410126,0.7936654984527428,15.575190341427753,14.349462142598329,0.1328653902092438
S_FIXED,3,large_tower,15,15,1.0,15,1.0,0.706817150627391,0.6825529358705822,8.47577149111157,8.967097602099788,0.14517666679748262
S_FIXED,3,medium_launcher,6,6,1.0,0,0.0,0.3123416220306015,0.3651217639068626,22.649524120830602,19.956021854464353,0.5129944857316844
S_FIXED,3,medium_plane,1,1,1.0,0,0.0,0.41272218565283897,0.41272218565283897,19.074432583448022,19.074432583448022,0.3892741343560821
S_FIXED,3,small_launcher,21,21,1.0,18,0.8571428571428571,0.6250079424753998,0.6637621467767864,5.660942216065491,4.29110201306957,0.19931195642329658
S_FIXED,3,small_plane,5,5,1.0,2,0.4,0.48856997793353496,0.493637406808367,15.657193630138181,15.305735254077025,0.3559473314901634
S_FIXED,3,small_tower,16,16,1.0,16,1.0,0.6668774085998821,0.6668201333716757,9.623757150321879,9.886947417993566,0.1704646106550615
S_FIXED,3,spacecraft,19,19,1.0,17,0.8947368421052632,0.6977712033058293,0.7243471256278778,6.762475142292101,5.5255615145994765,0.1381702276198666
S_FIXED,3,ta-ta,21,21,1.0,8,0.38095238095238093,0.41614053973177445,0.45184728603170327,8.891785663499785,7.055354591751912,0.3920782423232936
S_FIXED,3,tank,21,21,1.0,14,0.6666666666666666,0.5386474835525663,0.531808975845528,11.747537171408132,11.532316968940952,0.2519846931519847
S_FIXED,4,condor,6,6,1.0,6,1.0,0.758791252278579,0.7805245427941733,20.70572050450636,18.372799646502415,0.10648214041623971
S_FIXED,4,hangar,1,1,1.0,0,0.0,0.1820585128407397,0.1820585128407397,64.16597080853658,64.16597080853658,0.4935843908348968
S_FIXED,4,helicopter,14,14,1.0,14,1.0,0.7677881490373542,0.7241618695251569,11.350937272690908,12.799663294033753,0.1466047953075611
S_FIXED,4,jammer,8,8,1.0,0,0.0,0.3199236825997432,0.3385389268203852,19.08260782992678,18.239499717227034,0.5450577025840729
S_FIXED,4,jet_plane,17,17,1.0,17,1.0,0.7261348189368841,0.7014664808166996,11.227383531552835,12.96102785047979,0.16406364367695936
S_FIXED,4,large_launcher,20,20,1.0,20,1.0,0.7236217867551632,0.7255275910347997,20.160432840992282,19.405602627489912,0.1720752169613659
S_FIXED,4,large_tower,14,14,1.0,10,0.7142857142857143,0.652880559667296,0.6156172093412248,10.870742181740692,11.870131908201927,0.19549839293835738
S_FIXED,4,medium_launcher,5,5,1.0,0,0.0,0.2096492445715973,0.2683719682964611,29.200036188069316,26.88606826939341,0.768173379125526
S_FIXED,4,small_launcher,20,20,1.0,14,0.7,0.5562114743752637,0.5597344320922553,7.12374509228746,6.194209140470509,0.28149930795484807
S_FIXED,4,small_plane,4,4,1.0,0,0.0,0.37751998364651795,0.3845809335366837,20.92916641358985,20.56505926305016,0.47825719216395723
S_FIXED,4,small_tower,15,15,1.0,12,0.8,0.5914031230241636,0.5778083759042916,12.77835062497811,11.966780447421714,0.25276430923223997
S_FIXED,4,spacecraft,18,18,1.0,15,0.8333333333333334,0.6320840460722592,0.65017077752433,8.753244746576911,7.793279215952028,0.18808056761630787
S_FIXED,4,ta-ta,20,20,1.0,4,0.2,0.3362486842315341,0.33218619360153456,11.382048073229877,9.985363543462617,0.5629150472426301
S_FIXED,4,tank,20,20,1.0,3,0.15,0.4452483117663735,0.4426194068256739,15.32437964720082,15.325787769921892,0.31787221254836007
S_FIXED,5,condor,5,5,1.0,5,1.0,0.7128749308933559,0.731258237222028,22.50714220845082,23.484387564162834,0.13496774462162547
S_FIXED,5,helicopter,13,13,1.0,13,1.0,0.7204227775872065,0.6741548834563721,13.570920344716766,13.965030894115214,0.1743170764547771
S_FIXED,5,jammer,7,7,1.0,0,0.0,0.22942372706472533,0.24405003858217272,23.70279218456283,23.361872770083085,0.7079355384873662
S_FIXED,5,jet_plane,16,16,1.0,16,1.0,0.6706411057627895,0.6466697953624141,14.154016603917439,16.209228593333695,0.20518010877637588
S_FIXED,5,large_launcher,19,19,1.0,16,0.8421052631578947,0.6750223924996502,0.6736448818113386,24.333875554781024,23.25688048097565,0.21534148593495972
S_FIXED,5,large_tower,13,13,1.0,7,0.5384615384615384,0.6035950264463757,0.5514500154847396,13.138659482309237,14.118612255731394,0.22410495644018086
S_FIXED,5,medium_launcher,4,4,1.0,0,0.0,0.1258720801479144,0.14984175222208979,36.330969530022074,35.63905634906061,1.334499723835344
S_FIXED,5,small_launcher,19,19,1.0,10,0.5263157894736842,0.5006575863086586,0.5266339454260891,8.41521842867529,6.836577747003576,0.310753533954708
