class,origin_frame,target_frame,horizon,method,common_cohort,iou,valid_at_050,prediction_legal,origin_boundary,target_boundary
large_tower,8,10,2,velocity,True,0.9134964865519748,True,True,0,0
large_tower,8,11,3,velocity,True,0.8347260909935005,True,True,0,0
large_tower,8,12,4,velocity,True,0.7405857740585774,True,True,0,0
large_tower,8,13,5,velocity,True,0.6483971044467425,True,True,0,0
large_tower,8,14,6,velocity,True,0.5411673753382296,True,True,0,0
large_tower,8,15,7,velocity,True,0.4406409322651129,False,True,0,0
large_tower,8,16,8,velocity,True,0.3427426089861366,False,True,0,0
large_tower,8,17,9,velocity,True,0.2514629131741262,False,True,0,0
large_tower,8,18,10,velocity,True,0.16744730679156908,False,True,0,0
large_tower,8,19,11,velocity,True,0.08205689277899343,False,True,0,0
large_tower,8,20,12,velocity,True,0.012449186991869919,False,True,0,0
large_tower,8,21,13,velocity,True,0.0,False,True,0,0
large_tower,8,22,14,velocity,True,0.0,False,True,0,0
large_tower,8,23,15,velocity,True,0.0,False,True,0,0
large_tower,8,24,16,velocity,True,0.0,False,True,0,0
large_tower,9,10,1,hold,True,0.07970719804798698,False,True,0,0
large_tower,9,11,2,hold,True,0.0,False,True,0,0
large_tower,9,12,3,hold,True,0.0,False,True,0,0
large_tower,9,13,4,hold,True,0.0,False,True,0,0
large_tower,9,14,5,hold,True,0.0,False,True,0,0
large_tower,9,15,6,hold,True,0.0,False,True,0,0
large_tower,9,16,7,hold,True,0.0,False,True,0,0
large_tower,9,17,8,hold,True,0.0,False,True,0,0
large_tower,9,18,9,hold,True,0.0,False,True,0,0
large_tower,9,19,10,hold,True,0.0,False,True,0,0
large_tower,9,20,11,hold,True,0.0,False,True,0,0
large_tower,9,21,12,hold,True,0.0,False,True,0,0
large_tower,9,22,13,hold,True,0.0,False,True,0,0
large_tower,9,23,14,hold,True,0.0,False,True,0,0
large_tower,9,24,15,hold,True,0.0,False,True,0,0
large_tower,9,10,1,velocity,True,0.9688725490196078,True,True,0,0
large_tower,9,11,2,velocity,True,0.9268060836501901,True,True,0,0
large_tower,9,12,3,velocity,True,0.8598726114649682,True,True,0,0
large_tower,9,13,4,velocity,True,0.7870967741935484,True,True,0,0
large_tower,9,14,5,velocity,True,0.7071283095723014,True,True,0,0
large_tower,9,15,6,velocity,True,0.6050516647531573,True,True,0,0
large_tower,9,16,7,velocity,True,0.49764439015878553,False,True,0,0
large_tower,9,17,8,velocity,True,0.39593908629441626,False,True,0,0
large_tower,9,18,9,velocity,True,0.2973621103117506,False,True,0,0
large_tower,9,19,10,velocity,True,0.19333057737357034,False,True,0,0
large_tower,9,20,11,velocity,True,0.10766515380736258,False,True,0,0
large_tower,9,21,12,velocity,True,0.027861620617599257,False,True,0,0
large_tower,9,22,13,velocity,True,0.0,False,True,0,0
large_tower,9,23,14,velocity,True,0.0,False,True,0,0
large_tower,9,24,15,velocity,True,0.0,False,True,0,0
large_tower,10,11,1,hold,True,0.06601104674659841,False,True,0,0
large_tower,10,12,2,hold,True,0.0,False,True,0,0
large_tower,10,13,3,hold,True,0.0,False,True,0,0
large_tower,10,14,4,hold,True,0.0,False,True,0,0
large_tower,10,15,5,hold,True,0.0,False,True,0,0
large_tower,10,16,6,hold,True,0.0,False,True,0,0
large_tower,10,17,7,hold,True,0.0,False,True,0,0
large_tower,10,18,8,hold,True,0.0,False,True,0,0
large_tower,10,19,9,hold,True,0.0,False,True,0,0
large_tower,10,20,10,hold,True,0.0,False,True,0,0
large_tower,10,21,11,hold,True,0.0,False,True,0,0
large_tower,10,22,12,hold,True,0.0,False,True,0,0
large_tower,10,23,13,hold,True,0.0,False,True,0,0
large_tower,10,24,14,hold,True,0.0,False,True,0,0
large_tower,10,11,1,velocity,True,0.9542174670315999,True,True,0,0
large_tower,10,12,2,velocity,True,0.8823955566288336,True,True,0,0
large_tower,10,13,3,velocity,True,0.8051827857473391,True,True,0,0
large_tower,10,14,4,velocity,True,0.700768386388584,True,True,0,0
large_tower,10,15,5,velocity,True,0.5987421383647799,True,True,0,0
large_tower,10,16,6,velocity,True,0.48993028659953525,False,True,0,0
large_tower,10,17,7,velocity,True,0.3897834536368684,False,True,0,0
large_tower,10,18,8,velocity,True,0.2915592229671652,False,True,0,0
large_tower,10,19,9,velocity,True,0.18867621039086377,False,True,0,0
large_tower,10,20,10,velocity,True,0.10464942442816565,False,True,0,0
large_tower,10,21,11,velocity,True,0.026898290837769682,False,True,0,0
large_tower,10,22,12,velocity,True,0.0,False,True,0,0
large_tower,10,23,13,velocity,True,0.0,False,True,0,0
large_tower,10,24,14,velocity,True,0.0,False,True,0,0
large_tower,11,12,1,hold,True,0.05896510228640193,False,True,0,0
large_tower,11,13,2,hold,True,0.0,False,True,0,0
large_tower,11,14,3,hold,True,0.0,False,True,0,0
large_tower,11,15,4,hold,True,0.0,False,True,0,0
large_tower,11,16,5,hold,True,0.0,False,True,0,0
large_tower,11,17,6,hold,True,0.0,False,True,0,0
large_tower,11,18,7,hold,True,0.0,False,True,0,0
large_tower,11,19,8,hold,True,0.0,False,True,0,0
large_tower,11,20,9,hold,True,0.0,False,True,0,0
large_tower,11,21,10,hold,True,0.0,False,True,0,0
large_tower,11,22,11,hold,True,0.0,False,True,0,0
large_tower,11,23,12,hold,True,0.0,False,True,0,0
large_tower,11,24,13,hold,True,0.0,False,True,0,0
large_tower,11,12,1,velocity,True,0.968944099378882,True,True,0,0
large_tower,11,13,2,velocity,True,0.9258010118043845,True,True,0,0
large_tower,11,14,3,velocity,True,0.8435123300299608,True,True,0,0
large_tower,11,15,4,velocity,True,0.7557522123893805,True,True,0,0
large_tower,11,16,5,velocity,True,0.648936170212766,True,True,0,0
large_tower,11,17,6,velocity,True,0.5477259418309585,True,True,0,0
large_tower,11,18,7,velocity,True,0.4400360685302074,False,True,0,0
large_tower,11,19,8,velocity,True,0.3204272363150868,False,True,0,0
large_tower,11,20,9,velocity,True,0.2208927749654855,False,True,0,0
large_tower,11,21,10,velocity,True,0.12533635462399093,False,True,0,0
large_tower,11,22,11,velocity,True,0.03798297314996726,False,True,0,0
large_tower,11,23,12,velocity,True,0.0,False,True,0,0
large_tower,11,24,13,velocity,True,0.0,False,True,0,0
large_tower,12,13,1,hold,True,0.052728710783021354,False,True,0,0
large_tower,12,14,2,hold,True,0.0,False,True,0,0
large_tower,12,15,3,hold,True,0.0,False,True,0,0
large_tower,12,16,4,hold,True,0.0,False,True,0,0
large_tower,12,17,5,hold,True,0.0,False,True,0,0
large_tower,12,18,6,hold,True,0.0,False,True,0,0
large_tower,12,19,7,hold,True,0.0,False,True,0,0
large_tower,12,20,8,hold,True,0.0,False,True,0,0
large_tower,12,21,9,hold,True,0.0,False,True,0,0
large_tower,12,22,10,hold,True,0.0,False,True,0,0
large_tower,12,23,11,hold,True,0.0,False,True,0,0
large_tower,12,24,12,hold,True,0.0,False,True,0,0
large_tower,12,13,1,velocity,True,0.9544787077826725,True,True,0,0
large_tower,12,14,2,velocity,True,0.8978622327790974,True,True,0,0
large_tower,12,15,3,velocity,True,0.8317929759704251,True,True,0,0
large_tower,12,16,4,velocity,True,0.7378640776699029,True,True,0,0
large_tower,12,17,5,velocity,True,0.6487835308796007,True,True,0,0
large_tower,12,18,6,velocity,True,0.5452436194895591,True,True,0,0
large_tower,12,19,7,velocity,True,0.4341534008683068,False,True,0,0
large_tower,12,20,8,velocity,True,0.32967032967032966,False,True,0,0
large_tower,12,21,9,velocity,True,0.22653970204269697,False,True,0,0
large_tower,12,22,10,velocity,True,0.13159387407827566,False,True,0,0
large_tower,12,23,11,velocity,True,0.03707558215168466,False,True,0,0
large_tower,12,24,12,velocity,True,0.0,False,True,0,0
large_tower,13,14,1,hold,True,0.045419153906047234,False,True,0,0
large_tower,13,15,2,hold,True,0.0,False,True,0,0
large_tower,13,16,3,hold,True,0.0,False,True,0,0
large_tower,13,17,4,hold,True,0.0,False,True,0,0
large_tower,13,18,5,hold,True,0.0,False,True,0,0
large_tower,13,19,6,hold,True,0.0,False,True,0,0
large_tower,13,20,7,hold,True,0.0,False,True,0,0
large_tower,13,21,8,hold,True,0.0,False,True,0,0
large_tower,13,22,9,hold,True,0.0,False,True,0,0
large_tower,13,23,10,hold,True,0.0,False,True,0,0
large_tower,13,24,11,hold,True,0.0,False,True,0,0
large_tower,13,14,1,velocity,True,0.9538128458022612,True,True,0,0
large_tower,13,15,2,velocity,True,0.8972682699042727,True,True,0,0
large_tower,13,16,3,velocity,True,0.8092648977816442,True,True,0,0
large_tower,13,17,4,velocity,True,0.7271016311166876,True,True,0,0
large_tower,13,18,5,velocity,True,0.6271580989330747,True,True,0,0
large_tower,13,19,6,velocity,True,0.5062836624775583,True,True,0,0
large_tower,13,20,7,velocity,True,0.40634291377601583,False,True,0,0
large_tower,13,21,8,velocity,True,0.30514146638271983,False,True,0,0
large_tower,13,22,9,velocity,True,0.21144139091418956,False,True,0,0
large_tower,13,23,10,velocity,True,0.1171333162085795,False,True,0,0
large_tower,13,24,11,velocity,True,0.03991446899501069,False,True,0,0
large_tower,14,15,1,hold,True,0.032932971716388995,False,True,0,0
large_tower,14,16,2,hold,True,0.0,False,True,0,0
large_tower,14,17,3,hold,True,0.0,False,True,0,0
large_tower,14,18,4,hold,True,0.0,False,True,0,0
large_tower,14,19,5,hold,True,0.0,False,True,0,0
large_tower,14,20,6,hold,True,0.0,False,True,0,0
large_tower,14,21,7,hold,True,0.0,False,True,0,0
large_tower,14,22,8,hold,True,0.0,False,True,0,0
large_tower,14,23,9,hold,True,0.0,False,True,0,0
large_tower,14,24,10,hold,True,0.0,False,True,0,0
large_tower,14,15,1,velocity,True,0.9540791402051783,True,True,0,0
large_tower,14,16,2,velocity,True,0.8970588235294118,True,True,0,0
large_tower,14,17,3,velocity,True,0.8146551724137931,True,True,0,0
large_tower,14,18,4,velocity,True,0.7269609944277754,True,True,0,0
large_tower,14,19,5,velocity,True,0.6040160642570281,True,True,0,0
large_tower,14,20,6,velocity,True,0.5075018754688673,True,True,0,0
large_tower,14,21,7,velocity,True,0.3879668049792531,False,True,0,0
large_tower,14,22,8,velocity,True,0.2779195915762604,False,True,0,0
large_tower,14,23,9,velocity,True,0.1550028918449971,False,True,0,0
large_tower,14,24,10,velocity,True,0.05317460317460317,False,True,0,0
large_tower,15,16,1,hold,True,0.02595750095431989,False,True,0,0
large_tower,15,17,2,hold,True,0.0,False,True,0,0
large_tower,15,18,3,hold,True,0.0,False,True,0,0
large_tower,15,19,4,hold,True,0.0,False,True,0,0
large_tower,15,20,5,hold,True,0.0,False,True,0,0
large_tower,15,21,6,hold,True,0.0,False,True,0,0
large_tower,15,22,7,hold,True,0.0,False,True,0,0
large_tower,15,23,8,hold,True,0.0,False,True,0,0
large_tower,15,24,9,hold,True,0.0,False,True,0,0
large_tower,15,16,1,velocity,True,0.9538461538461539,True,True,0,0
large_tower,15,17,2,velocity,True,0.9088688003909113,True,True,0,0
large_tower,15,18,3,velocity,True,0.8257009345794393,True,True,0,0
large_tower,15,19,4,velocity,True,0.7023914968999114,True,True,0,0
large_tower,15,20,5,velocity,True,0.5951837243097363,True,True,0,0
large_tower,15,21,6,velocity,True,0.47655947307245256,False,True,0,0
large_tower,15,22,7,velocity,True,0.3615717375630858,False,True,0,0
large_tower,15,23,8,velocity,True,0.24030493868080874,False,True,0,0
large_tower,15,24,9,velocity,True,0.1403076923076923,False,True,0,0
large_tower,16,17,1,hold,True,0.019726858877086494,False,True,0,0
large_tower,16,18,2,hold,True,0.0,False,True,0,0
large_tower,16,19,3,hold,True,0.0,False,True,0,0
large_tower,16,20,4,hold,True,0.0,False,True,0,0
large_tower,16,21,5,hold,True,0.0,False,True,0,0
large_tower,16,22,6,hold,True,0.0,False,True,0,0
large_tower,16,23,7,hold,True,0.0,False,True,0,0
large_tower,16,24,8,hold,True,0.0,False,True,0,0
large_tower,16,17,1,velocity,True,0.9396306818181818,True,True,0,0
large_tower,16,18,2,velocity,True,0.9258323765786453,True,True,0,0
large_tower,16,19,3,velocity,True,0.8318890814558059,True,True,0,0
large_tower,16,20,4,velocity,True,0.7697974217311234,True,True,0,0
large_tower,16,21,5,velocity,True,0.6614977307110439,True,True,0,0
large_tower,16,22,6,velocity,True,0.5508607198748043,True,True,0,0
large_tower,16,23,7,velocity,True,0.42641033722029625,False,True,0,0
large_tower,16,24,8,velocity,True,0.3232963549920761,False,True,0,0
large_tower,17,18,1,hold,True,0.0065417033589130705,False,True,0,0
large_tower,17,19,2,hold,True,0.0,False,True,0,0
large_tower,17,20,3,hold,True,0.0,False,True,0,0
large_tower,17,21,4,hold,True,0.0,False,True,0,0
large_tower,17,22,5,hold,True,0.0,False,True,0,0
large_tower,17,23,6,hold,True,0.0,False,True,0,0
large_tower,17,24,7,hold,True,0.0,False,True,0,0
large_tower,17,18,1,velocity,True,0.953125,True,True,0,0
large_tower,17,19,2,velocity,True,0.8513611178029391,True,True,0,0
large_tower,17,20,3,velocity,True,0.7587162318171323,True,True,0,0
large_tower,17,21,4,velocity,True,0.6416831032215647,True,True,0,0
large_tower,17,22,5,velocity,True,0.5207687538747675,True,True,0,0
large_tower,17,23,6,velocity,True,0.38436482084690554,False,True,0,0
large_tower,17,24,7,velocity,True,0.2702024726751478,False,True,0,0
large_tower,18,19,1,hold,True,0.0,False,True,0,0
large_tower,18,20,2,hold,True,0.0,False,True,0,0
large_tower,18,21,3,hold,True,0.0,False,True,0,0
large_tower,18,22,4,hold,True,0.0,False,True,0,0
large_tower,18,23,5,hold,True,0.0,False,True,0,0
large_tower,18,24,6,hold,True,0.0,False,True,0,0
large_tower,18,19,1,velocity,True,0.9386871844193315,True,True,0,0
large_tower,18,20,2,velocity,True,0.8818119107840883,True,True,0,0
large_tower,18,21,3,velocity,True,0.7901020186672455,True,True,0,0
large_tower,18,22,4,velocity,True,0.6864337936636881,True,True,0,0
large_tower,18,23,5,velocity,True,0.5569007263922519,True,True,0,0
large_tower,18,24,6,velocity,True,0.4473503097040606,False,True,0,0
large_tower,19,20,1,hold,True,0.0,False,True,0,0
large_tower,19,21,2,hold,True,0.0,False,True,0,0
large_tower,19,22,3,hold,True,0.0,False,True,0,0
large_tower,19,23,4,hold,True,0.0,False,True,0,0
large_tower,19,24,5,hold,True,0.0,False,True,0,0
large_tower,19,20,1,velocity,True,0.9696969696969697,True,True,0,0
large_tower,19,21,2,velocity,True,0.9232273838630807,True,True,0,0
large_tower,19,22,3,velocity,True,0.8509021842355176,True,True,0,0
large_tower,19,23,4,velocity,True,0.7318385650224215,True,True,0,0
large_tower,19,24,5,velocity,True,0.6255843603909902,True,True,0,0
large_tower,20,21,1,hold,True,0.0,False,True,0,0
large_tower,20,22,2,hold,True,0.0,False,True,0,0
large_tower,20,23,3,hold,True,0.0,False,True,0,0
large_tower,20,24,4,hold,True,0.0,False,True,0,0
large_tower,20,21,1,velocity,True,0.9245014245014245,True,True,0,0
large_tower,20,22,2,velocity,True,0.8531150522964984,True,True,0,0
large_tower,20,23,3,velocity,True,0.7347457627118644,True,True,0,0
large_tower,20,24,4,velocity,True,0.629013079667063,True,True,0,0
large_tower,21,22,1,hold,True,0.0,False,True,0,0
large_tower,21,23,2,hold,True,0.0,False,True,0,0
large_tower,21,24,3,hold,True,0.0,False,True,0,0
large_tower,21,22,1,velocity,True,0.9691629955947136,True,True,0,0
large_tower,21,23,2,velocity,True,0.8797942001870908,True,True,0,0
large_tower,21,24,3,velocity,True,0.7983870967741935,True,True,0,0
large_tower,22,23,1,hold,True,0.0,False,True,0,0
large_tower,22,24,2,hold,True,0.0,False,True,0,0
large_tower,22,23,1,velocity,True,0.9344262295081968,True,True,0,0
large_tower,22,24,2,velocity,True,0.8709677419354839,True,True,0,0
large_tower,23,24,1,hold,True,0.0,False,True,0,0
large_tower,23,24,1,velocity,True,1.0,True,True,0,0
medium_launcher,14,15,1,hold,False,0.0,False,True,1,0
medium_launcher,14,16,2,hold,False,0.0,False,True,1,0
medium_launcher,14,17,3,hold,False,0.0,False,True,1,0
medium_launcher,14,18,4,hold,False,0.0,False,True,1,0
medium_launcher,14,19,5,hold,False,0.0,False,True,1,0
medium_launcher,14,20,6,hold,False,0.0,False,True,1,1
medium_launcher,14,21,7,hold,False,0.0,False,True,1,1
medium_launcher,14,22,8,hold,False,0.0,False,True,1,1
medium_launcher,14,23,9,hold,False,0.0,False,True,1,1
medium_launcher,15,16,1,hold,True,0.0,False,True,0,0
medium_launcher,15,17,2,hold,True,0.0,False,True,0,0
medium_launcher,15,18,3,hold,True,0.0,False,True,0,0
medium_launcher,15,19,4,hold,True,0.0,False,True,0,0
medium_launcher,15,20,5,hold,True,0.0,False,True,0,1
medium_launcher,15,21,6,hold,True,0.0,False,True,0,1
medium_launcher,15,22,7,hold,True,0.0,False,True,0,1
medium_launcher,15,23,8,hold,True,0.0,False,True,0,1
medium_launcher,15,16,1,velocity,True,0.5770988006853227,True,True,0,0
medium_launcher,15,17,2,velocity,True,0.3861723446893788,False,True,0,0
medium_launcher,15,18,3,velocity,True,0.2696256038647343,False,True,0,0
medium_launcher,15,19,4,velocity,True,0.19281437125748502,False,True,0,0
medium_launcher,15,20,5,velocity,True,0.14132804757185333,False,True,0,1
medium_launcher,15,21,6,velocity,True,0.09319950839819746,False,True,0,1
medium_launcher,15,22,7,velocity,True,0.05326231691078562,False,True,0,1
medium_launcher,15,23,8,velocity,True,0.019444906099385074,False,True,0,1
medium_launcher,16,17,1,hold,True,0.0,False,True,0,0
medium_launcher,16,18,2,hold,True,0.0,False,True,0,0
medium_launcher,16,19,3,hold,True,0.0,False,True,0,0
medium_launcher,16,20,4,hold,True,0.0,False,True,0,1
medium_launcher,16,21,5,hold,True,0.0,False,True,0,1
medium_launcher,16,22,6,hold,True,0.0,False,True,0,1
medium_launcher,16,23,7,hold,True,0.0,False,True,0,1
medium_launcher,16,17,1,velocity,True,0.9782608695652174,True,True,0,0
medium_launcher,16,18,2,velocity,True,0.8987396784006954,True,True,0,0
medium_launcher,16,19,3,velocity,True,0.7956556717618665,True,True,0,0
medium_launcher,16,20,4,velocity,True,0.7184761904761905,True,True,0,1
medium_launcher,16,21,5,velocity,True,0.6100917431192661,True,True,0,1
medium_launcher,16,22,6,velocity,True,0.47044025157232705,False,True,0,1
medium_launcher,16,23,7,velocity,True,0.29625425652667425,False,True,0,1
medium_launcher,17,18,1,hold,True,0.0,False,True,0,0
medium_launcher,17,19,2,hold,True,0.0,False,True,0,0
medium_launcher,17,20,3,hold,True,0.0,False,True,0,1
medium_launcher,17,21,4,hold,True,0.0,False,True,0,1
medium_launcher,17,22,5,hold,True,0.0,False,True,0,1
medium_launcher,17,23,6,hold,True,0.0,False,True,0,1
medium_launcher,17,18,1,velocity,True,0.9370185772541912,True,True,0,0
medium_launcher,17,19,2,velocity,True,0.8434968017057569,True,True,0,0
medium_launcher,17,20,3,velocity,True,0.7739023389413213,True,True,0,1
medium_launcher,17,21,4,velocity,True,0.6683417085427136,True,True,0,1
medium_launcher,17,22,5,velocity,True,0.5216178521617852,True,True,0,1
medium_launcher,17,23,6,velocity,True,0.3333333333333333,False,True,0,1
medium_launcher,18,19,1,hold,True,0.0,False,True,0,0
medium_launcher,18,20,2,hold,True,0.0,False,True,0,1
medium_launcher,18,21,3,hold,True,0.0,False,True,0,1
medium_launcher,18,22,4,hold,True,0.0,False,True,0,1
medium_launcher,18,23,5,hold,True,0.0,False,True,0,1
medium_launcher,18,19,1,velocity,True,0.9587217043941412,True,True,0,0
medium_launcher,18,20,2,velocity,True,0.9002557544757033,True,True,0,1
medium_launcher,18,21,3,velocity,True,0.7945945945945946,True,True,0,1
